Foul,Post,
1,"19. ""Main to poora guarantee ke saath keh sakta hoon ki Vikas Dubey abhi zinda hai, jiska encounter hua, vo ek nirdosh aur Vikas Dubey ka hamesha saccha wala tha... Kyunki jab vo Ujjain mein pakda gaya, to bhi vo ek pagalon jaisi harkat kiya aur bola - """"Main Vikas Dubey hoon Kanpur wala"""" jabki koi bhi kukhyat apradhi aisi harkat nahi karta. Aur jiska encounter hua hai, uska age bhi asli wale apradhi se kam hai... BJP sarkar janta ko chutiya banana chhod do aur theek se karyawahi karo...""",
0,"20. ""Police ne virodh kar rahe chatron par tear gas chhodi... #KashmirNews #Freedom #NewsKash",
,,
0,"21. ""Pradhanmantri Galwan kyun nahi gaye?",
0,"Kya China ko surrender kar diya?""",
0,"22. ""Patna: JEE aur NEET ki pariksha sthagit karne ki maang ko lekar Congress karyakartao ne kiya pradarshan",
0,@kumarprakash4u ki report,
0,,
0,,
0,,
0,"1. ""Aaropi Rhea Chakraborty ko Maharashtra sarkar ke dwara VIP treatment kyun diya ja raha hai? : Apradhik manovigyanik Anuja Kapoor ne rajneetik vishleshak Vikram Singh Yadav se poocha",
0,"Dekhiye 'Poochta Hai Bharat' Arnab ke saath Republic Bharat par LIVE: https://t.co/G945HvRmSx https://t.co/ZO2vpF9SNj""",
1,"2. ""Kangana se lekar Kim-Jong tak ke baare mein ghanton bhonkne vaale kutto ke paas annadata kisanon ka koi samachar nahi hai! Kripya raat ke waqt bahar na jaaye kyunki kuch pravasiyon/mazdooron/gareeb log paise/aabhushan ke liye masumon ki hatya kar rahe hain kyunki market mein nakad ki kami hai. Is tarah ki vaardaat aane waale samay mein baar-baar hone hi vaali hai...kyunki desh bhar mein nakad rotation nahi ho raha hai aur dainik mazdooron ke paas koi nakad rashi nahi hai.""",
0,"3. ""Corona se peedit hain ya nahi 15 minute mein chalega pata, Swiss pharma company jald pesh karegi COVID test",
,,
0,"4. ""Sushant ko hamesha se taron ka shauk tha. Isliye mujhe ek tare ko unka naam dena ekdum sahi laga. Mujhe hamesha gaurav hoga ki maine aisi khoobsurat aur gambhir aatma ko dekha. Aap hamesha sabse tej chamakte rahein.""",
0,"5. ""NCB ne Rhea Chakraborty se ki lambi poochtaach",
0,"#SushantSinghRajputCase https://t.co/jdxgdK3MDx""",
0,"6. ""Suresh Raina ne Twitter ke jariye UAE se apne Bharat lautne ki vajah batayi -",
0,"7. ""Kotwali police team dwara muthbhed mein 50,000/- rupaye ka inamia abhyukta Manjeet Yadav giraftar, (M0A0S0 190/2020 dhara 302/307 Bhadavi thana kotwali se sambandhit). Is sambandh mein #SPBLA ki byte. @Uppolice @adgzonevaranasi @digazamgarh @News18UP @bstvlive @ABPNews @ZeeNews https://t.co/4UqtIISF2B""",
0,"8. ""Just Pooching...",
0,Kisi ke jakhmon par namak chhidakna hai.,
0,Kaun sa sahi rahega?,
0,"Tata ya Patanjali...""",
0,"9. ""Samsung Galaxy Z Fold 2 ki launching aaj sham 7:30 baje, yahan dekhe live event",
0,"10. ""Sharab ki dukaanen khulne par BJP neta sharab pee rahe hain",
0,"@Upwale_pandit: Jo log Modi ji ko criticize kar rahe hain unko shayad lockdown ke baare mein pata hi nahi chala, jab saare udyog aur dhandhe band ho gaye...""",
0,"11. ""Pichle do-teen dino se Priyanka Vadra ko lekar kuch zyada hi prachar-prasar ho raha hai, ye to ganimat hai Indira ki mrityu ke samay Priyanka janm le chuki thi varna Congressiyon mein katha phail jaati ki Indra ji ka punarjanm ho gaya!""",
0,"12. ""Delhi walon ke liye khushkhabri, March 2021 tak bijli ki darain nahi badhegi",
0,Bharat ne Pangoong So Kshetra mein sabhi ranneetik binduon par sena maujoodgi majboot ki: Sutr https://t.co/EsXs8mcUbV,
0,Mananiya Vajpayee Ji ki bhateeji ne aakhirkaar todi chuppi. Jaaniye kya kaha? Main mar jaungi lekin jeevan mein Bharatiya Janata Party mein nahi jaungi. #BJPHitlerRaj @Shanayaarora10 @itsSSR @mastercardindia @ICICIBank Saali chutiya!! Is kutiya ko bacche paida hone ki machine banana hai ek mulle se chhi…,
0,"Allah ke ghar der hai, andhera nahi"" - Ranjan Gogoi #corona positive""",
0,Ajay Devgan aur unki mata ji,
0,Main bhi Sushant #IAmSushant par tweet kar kahiye apni baat. Sushant ke liye sabse bada digital andolan 4:55 PM se lagatar sirf ZEE NEWS par dekhiye taal thok ke 4:55 PM @ZeeNews par @aditi_tyagi aur @SachinArorra ke saath https://t.co/21tXY7AKoH,
0,Supreme Court ne avamanana mamle mein Prashant Bhushan ko kya saza sunayi? Awaaz: Navin Negi https://t.co/6ejBDaNwoV,
0,"Shiksha vyavastha mein kiye ja rahe bunyadi badlavon mein shikshakon ki kendriya bhoomika rahegi. Is shiksha neeti mein yah spasht kiya gaya hai ki shikshan ke peshe mein sabse honhaar logon ka chayan hona chahiye tatha unki aajivika, maan-maryada aur swatantrata ko sunishchit kiya jana chahiye.",
0,Film actress Kangana Ranaut is samay kisi BJP/RSS neta se party ke liye kam kaam nahi kar rahi hai. Hindutva ki jhandabardar hai. Lagatar aarakshan ke khilaf bol rahi hai. Bhajpa apne is aghoshit pracharak ka khandan nahi kar rahi hai. Maana jaaye ki Bhajpa ki sahmati hai.,
0,Corona sankraman ki recovery dar 76.94 pratishat tak pahunch gayi hai #IndiaFightsCorona https://t.co/SkfcpIrkXS,
0,"Dislike karne walon mein keval #NEET #JEE ka virodh kar rahe chatra nahi shaamil the. Isme shaamil the, mahinon, salon se sarkari bharti ayogon se result jaari karne, pariksha karwane, niyukti dene ki maang kar rahe laakhon students. #speakupforSSCRaliwaystudents @Gauraw2297 https://t.co/f1Uy1Qcg5N",
0,PM Narendra Modi PMO mein uttar Ramayan dekhte hue dikh rahe hain,
1,@RahulGandhi madarjaat tu chup kar kamine.,
0,"Pranab da ne hamesha desh ki shaan badhayi, desh ko nayi disha di, Pranab da ko sabko saath rakhne ki kala mein maharat hasil thi. Poore desh ke liye gehre dukh aur sadme ki baat hai ki Bharat Ratna Pranab Mukherjee hum sabke beech mein nahin rahe: Grih Mantri @AmitShah #PranavMukherjee",
0,14 sitambara se śurū hōne vāle mānasona satra mẽ praśna kāla ko kaiṅsila kīye jāne par bhaḍake tṛṇamūla sāṁsad @derekobrienmp,
0,"Mujshe yāda hai swa Rājīva Gāndhī pradhanamaṁtrī hōnē ke nāte 1986 mẽ jo śikṣā nīti lēkar ā'e thē vah ekadam ḍhakōsalā thā. Usakē pahalē 1968 mẽ śikṣā nīti ā'ī thī, inamē kō'ī parivartana nahīn thā lekin ādaraṇīya śrī @narendramodi jī jo śikṣā nīti lā'ē hain vō bhārata kī ānē vālē samaya mẽ tasvīra badala dēgā.",
0,"#BiharElections2020 |CM @nitishkumar nē @laluprasadrjd par bolā hamalā, kahā - andara hōkar bhī anāpa-śanāpa ṭvīṭa karte hain",
0,"Kaśmīra mẽ jo bhī ab taka mārē gae vaha ātaṅkī nahīn the āma kaśmīrī'ōṁ kō uṭhākara baḍē paimānē par ātaṅkī batākara māra dī ga'ī hakīkat mẽ ēka ātaṅkī ā jā'ē 4 baṭāliyana kī peṇṭa gīlī hō jātī hai usakē sātha ēnaka'unṭara karanē mẽ ēka ātaṅkī cāra sē pām̐ca kō nahīn māreṅgē tab taka nahīn maratē āpa dimāga mẽ yaha bāta baiṭhā lījī'ē""",
0,Modi sarkar ki naasamajhi ne Bharat ko ek abhootpoorv arthik aur swasthya sankat mein dhakel diya hai.,
0,"Haharna nahi hai, sabka hisaab hoga. Chun-chun kar sabhi kukarmo ka hisaab hoga. Ab wahi raj karega, jo Hindu samaj ke hit ka baat karega. @narendramodi @myogioffice @RajRipubhanjan @goelgauravbjp @AnandRaj_ars #Nation_With_Modi #सर्वप्रिय_योगीजी'",
1,"@sujitsingh__ @DHOLUKHAN8 Bharat ke log daane-daane ke mohtaaj ab yeh baat boliyega toh aapko dhamki dee jayegi, jail bheji jayegi, gaali galauj ki jayegi, ashleel baat ki jayegi, aapko munh band karane ke liye har ek kaam kiya jayega. Aaj ke tareekh mein bhi bikhaari dikh rahe hain saare bikhaari maare gaye lockdown mein.",
0,"Yeh Bharat ka missile test hai, jo ki fail ho gaya hai. Kya Bharat aise hi doosre deshon se ladega?",
0,"American Rashtrapati chunav: Trump ne kaha - Jo vaade karta hoon, woh poore bhi karta hoon; jaaniye 4 saal mein unke 15 bade vaadon ka kya natija hua? https://t.co/0Bqh9QjaTd #USElectionsWithBhaskar #America #DonaldTrump #JoeBiden https://t.co/DI5hCpebNz",
0,"Red light area se nikalne ke naam par mahila se ki dhokhadhadi, 60 lakh rupaye hadpakar yuvak faraar
https://t.co/Ir0CKfE9eR",
0,Somvaar ko Laalganj police station mein 19 varsh ke Dalit yuvak ki police barbarata se maut ho gayi. Aaye din Uttar Pradesh mein aisi ghatnayein hoti rahti hain.,
1,Ek Muslim vyakti ko ek #Hindu ke thook ko chatne ke liye majboor kiya ja raha hai. Sabse zyada sambhavat: uske vrat ko todne ke liye. Vahan ki windshield se pata chalta hai ki ghatna Surat ki hai.,
0,Janmashtami mein mor pankh itna zyada mahatvapurn hai ki uske liye rashtriya pakshi ko bhi nahin baksha. Ye ghatna kahan ki hai main nahin jaanta lekin kya in jeevon ki hatya zaayaz hai ya ye sawaal Bakrid - Eid ke liye hi hai @TajinderBagga Kangana ke saath-saath tu apni Reena didi ke bhi yaad kar le lekin Mumbai mein chaah kar bhi BJP wale ise nahi bacha payenge kyun ki poore Maharashtra ko Pakistan bata diya hai Maharashtra swabhimaan ke liye jaani jaati hai.,
0,"@sambitswaraj Ladki wale: Aapka ladka kitna sahansheel hai, 😂 Ghar wale: Congressi chamcha hai ji.. Duniyabhar ki gaaliyan khane ke baad bhi hans leta hai 😁",
0,#NationalEducationPolicy sirf padhai-likhai ke taur tareekon mein badlaav laane ke liye nahi hai balki samajik aur arthik jeevan ko bhi nayi disha dene waali hai. Nayi Shiksha Neeti #AatmaNirbharBharat ke vision ko nayi disha degi: Pradhanmantri @narendramodi #NEP2020 https://t.co/ARmEyMjAEk,
0,Boodi maan hui corona positive to khet mein chhodkar faraar ho gaye char bete https://t.co/99qg33HQcd,
0,"Ye coronavirus hai, coronvirus ki chhapet vo aayi aur 2 minute mein uski mrityu ho gayi. Ab coronavirus China, Bharat, Malaysia, Singapore mein hai. Sabhi log sawdhan rahein.",
0,"Jio Vs Airtel Vs Vodafone: In 15 prepaid plans mein roz milta hai 2GB data, kimat 249 rupees se shuru https://t.co/wPjdlFTXZB",
0,"Bihar ke Jahanabad sthit Indoor Stadium Park mein mahila ke saath Dushkarm kiya gaya, jaaniye kya hai poora mamla #Bihar https://t.co/T7qgTRk6m3",
0,Kaale kachhe waale gang ke hamle mein Raina ke phoofa aur bhai ki maut #SureshRaina https://t.co/Xhpym6GYmI,
0,Grih Mantri Amit Shah ki corona report ab negative aayi hai. Yani ve ab poori tarah theek ho chuke hain.,
0,Trinamool Congress (TMC) ne Pashchim Bengal ke uttar 24 Pargana nirvachan kshetra ke Bashirhat se chunav ladne ke liye Bangali abhinetri aur model Nusrat Jahan ko ummeedwar ke roop mein namit kiya hai. Ghoshna ke 24 ghante ke bhitar hi Nusrat Jahan ki Photoshop ki gayi tasveer social media par viral ho rahi hai. Nusrat Jahan ki khulaasa karne wali tasveer logon ko vote dene ke liye kaafi hai.,
0,RT @_Pb_swain_: Indori: Tujhe bhi Yamraj sahab ghisda ke laye kya? Agnivesh: Nahin! Yamraj mera phoofa lagta hai na! Bhense pe aage baitha ke laya!,
0,"#COVID19Update: Bharat ne pichhale 24 ghanton mein 65,081 recovery (theek hone ki dar) darj ki jabki 69,921 naye mamle darj kiye gaye. Pichhale 24 ghanton mein, 819 mauten report ki gayi hain https://t.co/io84Gdlc8L",
0,"Hamare jawan -5 degree mein bhi apna farz nibhate hain, aur hum aaram se so jaate hain, yeh apna watan bachate hain. Jai Hind Jai Bharat.",
0,"Hamare diggaj sthaniya surfer Dane Jackson, urf surfer Dane hain, sthaniya logon ke ek chhote samuh mein se ek, jo sabse charam paristhitiyon mein bhi lek superior par surf kar sakte hain. Yeh din vaastav mein charam tha kyonki hawa ki thandi -30 degree thi. Main apni Jeraseem series ke liye footage capture kar raha tha aur lagbhag apne dayin haath par frostbite ho gayi saath-saath kinare par sawari karne ki koshish bhi kar raha tha. Unki baraf mein sunny daadi bheeshan thand ke baare mein sab batati hai. Yeh video Michigan ke Prince Isle Park mein, Superior Lake ke dakshini kinare par, Michigan ke shandar peninsula mein filmaaya gaya hai. Hamare jawan -5 minus degree mein bhi apna farz nibhate hain, aur hum aaram se so jaate hain, yeh apna watan bachate hain, Jai Hind Jai Bharat.",
0,Aam janta ko Modi ji ka tohfa. Pune Junction ka privatization. 50 rupaye ka platform ticket sirf 2 ghante ke liye valid. Bhakton bajao taali. @INCIndia,
0,Vinash kale viparit buddhi. Bengal police ne ek aurat ko isliye hirasat mein liya kyonki usne apne pati Shri Ram Sinha ka naam pukara.,
0,"Modi raj aane ke baad ab pata chal raha hai ki Congress ne itne saal kitna Hindu virodhi kaam kiye the, Modi-Yogi ka saath de, acche din hetu.",
0,"@WHO jaise kamane ke baad N-95 mask bekaar ghoshit ho gaya. Vaise hi kamai ke baad sanitizer, handwash aur immunity booster bhi beasar ghoshit ho jaayenge. Phir vaccine se kamane ka daur shuru hoga. Aap dar banaye rahiye aur hum bazaar banaye rakhte hain. World Horror Organization (WHO) hamesha aapke dar ke saath hai!",
0,"6,499 rupees mein milega 5,000 mAh battery wala yeh smartphone https://t.co/UCZrpbDofe",
0,"Shambhit Patra ka naya ilaan, 'Puri' garibi ko kareeb se dekhne ke liye Patra footpath par baithke khana khayenge aur raat mein footpath par so jayenge.",
0,Ye hai 'Delhi model'. Corona ke is mushkil daur mein jab swasthya sewayein hain. Karol Bagh mein shuru hua naya mohalla clinic. Swasthya sewayein har sarkar ka pehla mudda honi chahiye magar Kejriwal sarkar ke alawa kya kisi aur ne is disha mein gambhirata se kaam kiya? https://t.co/K99D2xEPCW,
0,Sushant case live: NCB ki poochtaachh mein Rhea ne liye bade Bollywood celebs ke naam https://t.co/OXCHRjnPN2 #SushantSinghRajputDeathCase #RheaChakraborty,
0,Luteri ho gayi sarkar. Kala dhan lane ke bajaye sarkar kala dhan badha rahi hai. 1 saal mein record 50% ki bhadhotri.,
0,Athavale ne Sibal-Azad ko di Jyotiraditya Scindia jaisa kadam uthane ki salah #Congress https://t.co/zVybu05Kyx,
0,RT @_Pb_swain_: Shi Jin Ping: Modi ko bol de hamare paas dher saare parmanu bomb hain. Rahul Gandhi: P P Pehle hame Italy chale jaane do.,
0,"RT @ShilpiSinghINC: Kisi gadhe ko agar khoonte se baandha jaaye, aur uska mood kharab ho, toh woh khoonte ko ukhaadte hue bhaag sakta hai! Aisa na ho isliye purane J…",
0,RT @Komal_433: Murdo ki basti mein kranti bekaar hai Jin ko gulaami mein jeene ki aadat pad gayi ho unko jagana bekaar hai,
0,"Darshakon ka data jutakar is tarah hui 'Saath Nibhaana Saathiya 2' ki testing, Devoleena ne jaari kiya teaser #SaathNibhanaSaathiya2 @StarPlus @Devoleena_23 https://t.co/UJXTOMsSMi",
0,Patrakar Punya Prasoon aur Congress sarkar ne share ki Bharat ke bachchon ke ghayal pairo ki photo 45 din ki khoji reporting ke baad Sushant Singh case ki reporting se Republic Media Network ko rokne ki koshish. Kya aap #ReportForSSR campaign ke saath hain?,
0,"Lalu Yadav ki manmaani ka jail IG ke patra ne kiya khulaasa, NDA ne gupt meeting par uthaaye sawaal Report: @kumarprakash4u #LaluYadav #Ranchi https://t.co/mqLzJHr1qc",
0,"Visthapiton ki saamuhik atmahatya ke peeche ki jo kahani, woh kaafi chonkane waali hai. Jahan Pakistan mein Hinduon ki dardnaka kahani kisi se chhupi nahi hai, vahi ab jab vo Bharat aakar sharan lete hain phir bhi unhein tamam dikatoka saamna karna padta hai.",
0,Abe pagle kalutos e padh Cheen ro raha hai 😂😂👇👇 Abe Cheen ka aadhikaarik bayan hai 😠😠👇👇,
0,"Raghuram Rajan ki raay: Anaukchaarik sector ke nuksaan ko bhi data mein shaamil kar lein, toh GDP mein 23.9% se kahin zyada giravat aayi hai https://t.co/RzhKODRs7D #GDPData #IndianEconomy @RaghuramRRajan @FinMinIndia @nsitharaman @ianuragthakur @RahulGandhi @PChidambaram_IN @PMOIndia @narendramodi",
1,"Wah wah...!!! Jawaano ko shaheed bhi karaya, aur zameen bhi de diya aur ye bhi maan liya ki Cheen hamare ilake mein nahi ghusa tha, Cheen ko kaleen chit bhi diya Ab aap hi bolo Cheen ka neta kaun?? Neta kya kahun, Cheen ka dalal kaun??",
0,"Bangal mein Hinduon ke saath kya ho raha hai? Kya Mamata Banerjee wahan bilkul bhi nahi hain? Graamino ne mahila ko be-rahmi se peetna shuru kiya. Voh kuch kehna chahti thi, lekin hum ise samajh nahi paaye. Vastav mein, unke asangat bhasha ne sandeh ko hawa di ki voh Bangladeshi taskar thi. Kuch yuvao ne mahila ke kapde faad diye aur use aanshik roop se mundan kar diya. Fir unhone use ek tractor se baandh diya aur teen ghante tak uski pitai ki. 'Ek sthaaniya nivasi ne naam na chhupane ki shart par HTC ko bataya.",
0,"Mukhyamantri Shri @myogiadityanath ji ne nirdesh diye hain ki vikas yojnaon ko gati dene ke liye krishi utpadan aayukt, avasthapana evam audyogik vikas aayukt, apara mukhya sachiv/pramukh sachiv tatha vibhagaadhayaksh apne adheensth karyalayon ka niriikshan karen: ACS, grih v suchana, Shri @AwasthiAwanishK ji",
0,"Sara chahti hai ki Sachin Pilot BJP mein shamil hon. Team 11 ki baithak mein CM Yogi sakht, door to door survey-jyada se jyada testing ke diye nirdesh #YogiAdityanath #Corona https://t.co/P6o12SfJXa""",
0,"Uttar Pradesh mein infrastructure, investment tatha pratyeak sector ke liye yojnaayein laagu ki jaayengi. Rojgar aur manpower par jor diya jaayega. Yeh pradesh ke vikas ke liye meel ka patthar sabit hoga: ACS, grih v suchana, Shri @AwasthiAwanishK ji https://t.co/bTZrx6rjfa",
0,Sushil Modi Bihar mein paani ki mudda kab se ho gayi Paani mein doobi rahti Bihar mudda srjan ghotala jiske jariye is ghotala se apni behan ke liye 400 crore ki heere ki haar khareedi hai Balikagrih jahan se sainkad ki sankhya mein chhoti chhoti bachchi ko BJP JDU ke neta ne balatkaar ki 14 nabaalig ko garbhavati,
0,"7. ""If someone like me, a Dalit, were made the Congress president, the party would be strong again—Udit Raj. Sibal—After licking the soles for thirty years, if I am still called a BJP agent, then what crop are you, fool? 🤣🤣🤣""",
0,"8. ""Please file a written complaint at the respective police station. Necessary action will be taken. @pratapgarhpol""",
0,"9. ""Suleimani drone strike.""",
0,"10. ""The death of his wife and lockdown had pushed Abhishek to the brink; he set himself on fire with a cylinder explosion.""",
0,"11. ""Identify the person who is running away from his own party. Hint: He is the Chief Minister of a BJP-ruled state. Can you guess who?""",
0,"12. ""Congress party has been unmasked again. The founder of the Congress party was a foreigner; Congress voters are also foreigners (Bangladeshi and Rohingya), and now another scam has come to light. 'Mann Ki Baat' on YouTube has been disliked by Congress from Turkey and Pakistan. The entire party is foreign.""",
0,"13. ""Good news for thousands of youth in India who have been suffering. Now is the time to study and take exams.""",
